Species,GFE_ID,River,CU,WATERSHED_CDE,LINEAR_FEATURE_ID
PKO,1901,TURN CREEK,PKO-12,915-541700-29400-00000-0000-0000-000-000-000-000-000-000,76020337
PKO,1902,CRANE BAY CREEK,PKO-12,915-541700-30600-00000-0000-0000-000-000-000-000-000-000,76018854
PKO,1903,TURTLE CREEK,PKO-12,915-541700-45000-00000-0000-0000-000-000-000-000-000-000,76008213
PKO,1904,GRIBBELL ISLAND CREEK,PKO-13,915-566500-08500-00000-0000-0000-000-000-000-000-000-000,79026269
PKO,1905,RIORDAN CREEK,PKO-13,915-566500-58300-00000-0000-0000-000-000-000-000-000-000,79016490
PKO,1906,EVELYN CREEK,PKO-13,915-567300-72300-00000-0000-0000-000-000-000-000-000-000,79008002
PKO,1907,VERNEY PASSAGE CREEK,PKO-13,915-567300-75400-00000-0000-0000-000-000-000-000-000-000,79008705
PKO,1908,FISHTRAP BAY CREEK,PKO-13,915-567300-78100-00000-0000-0000-000-000-000-000-000-000,79008972
PKO,1909,LITTLE TILLHORN CREEK,PKO-13,915-567300-16200-00000-0000-0000-000-000-000-000-000-000,79009042
PKO,1910,BIG TILLHORN CREEK,PKO-13,915-567300-19100-00000-0000-0000-000-000-000-000-000-000,79007870
PKO,1912,STEWART CREEK,PKO-12,915-563500-55400-00000-0000-0000-000-000-000-000-000-000,93067655
PKO,1913,FALSE STEWART CREEK,PKO-12,915-560200-74200-00000-0000-0000-000-000-000-000-000-000,93004361
PKO,1914,PA-AAT RIVER,PKO-12,915-560200-75800-00000-0000-0000-000-000-000-000-000-000,93005744
PKO,1915,SALTER LAKE CREEK,PKO-12,915-560200-82200-00000-0000-0000-000-000-000-000-000-000,93043348
PKO,1916,TSIMTACK LAKE CREEK,PKO-12,915-560200-87900-00000-0000-0000-000-000-000-000-000-000,93068963
PKO,1917,CRIDGE INLET CREEK,PKO-12,915-560200-93500-00000-0000-0000-000-000-000-000-000-000,93072676
PKO,1918,TUWARTZ CREEK,PKO-12,915-560200-95600-00000-0000-0000-000-000-000-000-000-000,93075374
PKO,1919,CHERRY CREEK,PKO-12,915-560200-97200-00000-0000-0000-000-000-000-000-000-000,93076793
PKO,1921,PORT STEPHENS CREEK,PKO-12,915-560200-12200-00000-0000-0000-000-000-000-000-000-000,93070136
PKO,1923,MIKADO LAKE CREEK,PKO-12,915-560200-23700-00000-0000-0000-000-000-000-000-000-000,93061107
PKO,1924,DEVON LAKE CREEK,PKO-12,915-560200-24900-00000-0000-0000-000-000-000-000-000-000,93058603
PKO,1925,CURTIS INLET CREEK,PKO-12,915-560200-34300-00000-0000-0000-000-000-000-000-000-000,93051163
PKO,1926,SHENEEZA CREEK,PKO-12,915-560200-39100-00000-0000-0000-000-000-000-000-000-000,93045900
PKO,1927,WILSON CREEK,PKO-12,915-560200-42000-00000-0000-0000-000-000-000-000-000-000,93042652
PKO,1928,MARKLE INLET CREEK,PKO-12,915-560200-46300-00000-0000-0000-000-000-000-000-000-000,93033276
PKO,1929,HEVENOR INLET CREEK,PKO-12,915-560200-53500-00000-0000-0000-000-000-000-000-000-000,93028605
PKO,1930,NEWCOMBE HARBOUR CREEK,PKO-12,915-560200-61400-00000-0000-0000-000-000-000-000-000-000,93013848
PKO,1931,CAPTAIN COVE CREEK,PKO-12,915-560200-66500-00000-0000-0000-000-000-000-000-000-000,93005522
PKO,1932,ALPHA CREEK,PKO-14,915-560200-69000-00000-0000-0000-000-000-000-000-000-000,93003260
PKO,1933,END HILL CREEK,PKO-12,915-560000-62900-00000-0000-0000-000-000-000-000-000-000,153005881
PKO,1934,SPENCER CREEK,PKO-12,915-560000-69500-00000-0000-0000-000-000-000-000-000-000,127000689
PKO,1935,BOLTON CREEK,PKO-12,915-560000-75100-00000-0000-0000-000-000-000-000-000-000,127016063
PKO,1936,KOORYET CREEK,PKO-12,915-560000-78400-00000-0000-0000-000-000-000-000-000-000,76002367
PKO,1937,KEECHA CREEK,PKO-12,915-560000-80400-00000-0000-0000-000-000-000-000-000-000,76006441
PKO,1938,DEER LAKE CREEK,PKO-12,915-560000-82800-00000-0000-0000-000-000-000-000-000-000,76015482
PKO,1941,INDIAN HARBOUR CREEK,PKO-12,915-560000-20600-00000-0000-0000-000-000-000-000-000-000,127024160
PKO,1942,BANKS LAKES CREEK,PKO-12,915-560000-25100-00000-0000-0000-000-000-000-000-000-000,127020643
PKO,1944,BONILLA LAKE CREEK,PKO-12,915-560000-37600-00000-0000-0000-000-000-000-000-000-000,127000677
PKO,1945,SKULL CREEK,PKO-12,915-560000-46900-00000-0000-0000-000-000-000-000-000-000,153012495
PKO,1946,RAWLINSON ANCHORAGE CREEK,PKO-12,915-560000-51500-18400-0000-0000-000-000-000-000-000-000,153008917
PKO,1947,DEADMAN CREEK,PKO-12,915-560000-58800-00000-0000-0000-000-000-000-000-000-000,153000787
PKO,1948,SHAW CREEK,PKO-12,915-742200-87800-00000-0000-0000-000-000-000-000-000-000,93020031
PKO,1949,RYAN CREEK,PKO-12,915-742200-93300-00000-0000-0000-000-000-000-000-000-000,93030608
PKO,1950,KESWAR CREEK,PKO-12,915-742200-32600-00000-0000-0000-000-000-000-000-000-000,93022508
PKO,1951,HANKIN CREEK,PKO-12,915-742200-43300-00000-0000-0000-000-000-000-000-000-000,93014222
PKO,1952,HUMPBACK CREEK,PKO-14,915-765500-82600-00000-0000-0000-000-000-000-000-000-000,169003101
PKO,1953,CHISMORE CREEK,PKO-14,915-765500-86900-00000-0000-0000-000-000-000-000-000-000,169004960
PKO,1954,SPILLER RIVER,PKO-14,915-765500-87800-00000-0000-0000-000-000-000-000-000-000,169005717
PKO,1955,OONA RIVER,PKO-14,915-765500-92300-00000-0000-0000-000-000-000-000-000-000,169010477
PKO,1956,BILLY CREEK,PKO-14,915-765500-06000-00000-0000-0000-000-000-000-000-000-000,169016101
PKO,1957,WEST CREEK,PKO-14,915-765500-14100-00000-0000-0000-000-000-000-000-000-000,169013055
PKO,1958,WOLF CREEK,PKO-14,915-765500-17500-00000-0000-0000-000-000-000-000-000-000,169009851
PKO,1959,HEAD CREEK,PKO-14,915-765500-18600-00000-0000-0000-000-000-000-000-000-000,169009626
PKO,1960,FOOTE CREEK,PKO-14,915-765500-24200-00000-0000-0000-000-000-000-000-000-000,169004617
PKO,1961,PORCHER CREEK,PKO-14,915-765500-28600-00000-0000-0000-000-000-000-000-000-000,169007531
PKO,1962,PHOENIX CREEK,PKO-14,915-765500-33500-00000-0000-0000-000-000-000-000-000-000,169014210
PKO,1964,KITKATLA CREEK,PKO-14,915-765500-37000-00000-0000-0000-000-000-000-000-000-000,169011146
PKO,1965,LITTLE USELESS CREEK,PKO-14,915-765500-69000-00000-0000-0000-000-000-000-000-000-000,169004468
PKO,1966,USELESS CREEK,PKO-14,915-765500-70200-00000-0000-0000-000-000-000-000-000-000,169004079
PKO,1967,HUNT INLET CREEK,PKO-14,915-765500-76800-00000-0000-0000-000-000-000-000-000-000,169003596
PKO,2030,KLEMTU CREEK,PKO-12,915-482000-87200-00000-0000-0000-000-000-000-000-000-000,92017154
PKO,2110,FULTON RIVER-ABOVE WEIR,PKO-16,480-697200-00000-00000-0000-0000-000-000-000-000-000-000,4034816
PKO,2114,PINKUT CREEK-ABOVE WEIR,PKO-16,480-927700-00000-00000-0000-0000-000-000-000-000-000-000,4064682
PKO,2239,CLAYTON FALLS CREEK,PKO-8,910-289600-00000-00000-0000-0000-000-000-000-000-000-000,9017502
PKO,2241,TASTSQUAN CREEK,PKO-8,910-290700-02500-00000-0000-0000-000-000-000-000-000-000,9017995
PKO,2242,THORSEN CREEK,PKO-8,910-290700-10000-00000-0000-0000-000-000-000-000-000-000,9017763
PKO,2244,NOOHALK CREEK,PKO-8,910-290700-10000-01400-0000-0000-000-000-000-000-000-000,9018189
PKO,2246,FISH CREEK,PKO-8,910-290700-32700-00000-0000-0000-000-000-000-000-000-000,9017118
PKO,2307,CROW LAGOON CREEK,PKO-17,910-878500-00000-00000-0000-0000-000-000-000-000-000-000,244013028
PKO,2308,CEDAR CREEK,PKO-17,910-885600-00000-00000-0000-0000-000-000-000-000-000-000,244036108
PKO,2309,TRACY BAY CREEK #2,PKO-17,915-876300-05000-00000-0000-0000-000-000-000-000-000-000,244010924
PKO,2311,PIRATE COVE CREEK,PKO-17,915-896000-86400-00000-0000-0000-000-000-000-000-000-000,244002952
PKO,2312,CRAG CREEK,PKO-17,915-896000-92400-00000-0000-0000-000-000-000-000-000-000,244003599
PKO,2655,WATHLSTO CREEK,PKO-13,910-669300-00000-00000-0000-0000-000-000-000-000-000-000,84058626
PKO,2683,COOPER INLET-ADA COVE CREEK,PKO-12,915-213000-71100-00000-0000-0000-000-000-000-000-000-000,154063002
PKO,2687,COOPER INLET-FANNIE COVE LH CREEK,PKO-12,915-213000-68700-00000-0000-0000-000-000-000-000-000-000,154064017
PKO,2689,BULLOCK CHANNEL #2 CREEK,PKO-12,915-381700-55200-00000-0000-0000-000-000-000-000-000-000,149077382
PKO,2690,BULLOCK CHANNEL #3 NORTH CREEK,PKO-12,915-381700-61600-00000-0000-0000-000-000-000-000-000-000,149084071
PKO,2691,BULLOCK CHANNEL #3 SOUTH CREEK,PKO-12,915-381700-76200-57400-0000-0000-000-000-000-000-000-000,149090368
PKO,2692,JENNY BAY WEST CREEK,PKO-13,915-226500-45400-00000-0000-0000-000-000-000-000-000-000,154033096
PKO,2693,JENNY BAY SOUTH CREEK,PKO-13,915-226500-45700-00000-0000-0000-000-000-000-000-000-000,154035242
PKO,2831,GOIN CREEK,PKO-12,915-488300-05900-00000-0000-0000-000-000-000-000-000-000,120038622
PKO,3403,SALLOOMT RIVER,PKO-8,910-290700-30900-00000-0000-0000-000-000-000-000-000-000,9015022
PKO,3550,KUBAS CREEK,PKO-14,915-560200-72200-00000-0000-0000-000-000-000-000-000-000,93002378
PKO,3553,HAWKSBURY ISLAND CREEK,PKO-13,915-567300-86300-00000-0000-0000-000-000-000-000-000-000,79011999
PKO,3555,JENNY BAY EAST CREEK,PKO-13,915-226500-46300-00000-0000-0000-000-000-000-000-000-000,154031533
PKO,358,ATNARKO SPAWNING CHANNEL,PKO-8,910-290700-99900-00000-0000-0000-000-000-000-000-000-000,3020927
PKO,372,NEKITE SPAWNING CHANNEL,PKO-8,910-041700-00000-00000-0000-0000-000-000-000-000-000-000,162132931
PKO,429,LADEKIN CREEK,PKO-12,915-488300-68500-00000-0000-0000-000-000-000-000-000-000,120002876
PKO,444,EXSTEW SLOUGH,PKO-15,400-137400-00000-00000-0000-0000-000-000-000-000-000-000,123027279
PKO,445,SHAMES SLOUGH,PKO-15,400-157500-00000-00000-0000-0000-000-000-000-000-000-000,123025362
PKO,447,ECSTALL RIVER,PKO-15,400-016500-00000-00000-0000-0000-000-000-000-000-000-000,123061979
PKO,448,HAYWARD CREEK,PKO-15,400-016500-14100-00000-0000-0000-000-000-000-000-000-000,123076851
PKO,449,MADELINE CREEK,PKO-15,400-016500-22000-00000-0000-0000-000-000-000-000-000-000,123081694
PKO,450,BIG FALLS CREEK,PKO-15,400-016500-24200-00000-0000-0000-000-000-000-000-000-000,123083174
PKO,451,LOCKERBY CREEK,PKO-15,400-016500-34600-00000-0000-0000-000-000-000-000-000-000,123088179
PKO,453,SPARKLING CREEK,PKO-15,400-016500-39800-00000-0000-0000-000-000-000-000-000-000,123091651
PKO,454,JOHNSTON CREEK,PKO-15,400-016500-50000-00000-0000-0000-000-000-000-000-000-000,123093131
PKO,456,KHYEX RIVER,PKO-15,400-036100-00000-00000-0000-0000-000-000-000-000-000-000,123053244
PKO,457,SCOTIA RIVER,PKO-15,400-057000-00000-00000-0000-0000-000-000-000-000-000-000,123063473
PKO,458,KWINITSA CREEK,PKO-15,400-066100-00000-00000-0000-0000-000-000-000-000-000-000,123055903
PKO,459,KASIKS RIVER,PKO-15,400-093200-00000-00000-0000-0000-000-000-000-000-000-000,123042822
PKO,460,GITNADOIX RIVER,PKO-15,400-113400-00000-00000-0000-0000-000-000-000-000-000-000,123043312
PKO,462,CLAY CREEK,PKO-15,400-114500-00000-00000-0000-0000-000-000-000-000-000-000,123043171
PKO,463,DOG TAG CREEK,PKO-15,400-113400-12300-00000-0000-0000-000-000-000-000-000-000,123047918
PKO,464,MAGAR CREEK,PKO-15,400-113400-44800-00000-0000-0000-000-000-000-000-000-000,123060890
PKO,468,ANDESITE CREEK,PKO-15,400-128100-00000-00000-0000-0000-000-000-000-000-000-000,123031244
PKO,469,EXSTEW RIVER,PKO-15,400-137400-00000-00000-0000-0000-000-000-000-000-000-000,123027279
PKO,470,SHAMES RIVER,PKO-15,400-157500-00000-00000-0000-0000-000-000-000-000-000-000,123025362
PKO,471,MIDDLE CREEK,PKO-15,400-160900-00000-00000-0000-0000-000-000-000-000-000-000,123025829
PKO,473,ZYMAGOTITZ RIVER,PKO-15,400-184200-00000-00000-0000-0000-000-000-000-000-000-000,87083765
PKO,474,ERLANDSEN CREEK,PKO-15,400-184200-17000-00000-0000-0000-000-000-000-000-000-000,87077813
PKO,476,THORNHILL CREEK,PKO-15,400-206600-00000-00000-0000-0000-000-000-000-000-000-000,87083539
PKO,477,KLEANZA CREEK,PKO-15,400-231800-00000-00000-0000-0000-000-000-000-000-000-000,87071424
PKO,478,SINGLEHURST CREEK,PKO-15,400-232100-00000-00000-0000-0000-000-000-000-000-000-000,87070861
PKO,479,LOWRIE CREEK,PKO-15,400-243100-00000-00000-0000-0000-000-000-000-000-000-000,87063615
PKO,480,CHIMDEMASH CREEK,PKO-15,400-248400-00000-00000-0000-0000-000-000-000-000-000-000,87061031
PKO,482,FIDDLER CREEK,PKO-15,400-296800-00000-00000-0000-0000-000-000-000-000-000-000,87026593
PKO,486,PRICE CREEK,PKO-16,400-358700-00000-00000-0000-0000-000-000-000-000-000-000,82069086
PKO,488,KITWANGA RIVER,PKO-16,400-364900-00000-00000-0000-0000-000-000-000-000-000-000,82068481
PKO,490,SHANDILLA CREEK,PKO-16,400-372400-00000-00000-0000-0000-000-000-000-000-000-000,82069196
PKO,491,COMEAU CREEK,PKO-16,400-409100-00000-00000-0000-0000-000-000-000-000-000-000,82066660
PKO,492,BURDICK CREEK,PKO-16,400-414500-00000-00000-0000-0000-000-000-000-000-000-000,82065711
PKO,493,CHICAGO CREEK,PKO-16,400-425900-00000-00000-0000-0000-000-000-000-000-000-000,82063679
PKO,494,HAZELTON CREEK,PKO-16,400-438400-00000-00000-0000-0000-000-000-000-000-000-000,82060765
PKO,495,GLEN VOWELL CREEK,PKO-16,400-448500-00000-00000-0000-0000-000-000-000-000-000-000,82057977
PKO,496,SHEGUNIA RIVER,PKO-16,400-455200-00000-00000-0000-0000-000-000-000-000-000-000,82055197
PKO,501254,FULTON RIVER,PKO-16,480-697200-00000-00000-0000-0000-000-000-000-000-000-000,4034816
PKO,501255,PINKUT CREEK,PKO-16,480-927700-00000-00000-0000-0000-000-000-000-000-000-000,4064682
PKO,504,EXCHAMSIKS RIVER,PKO-15,410-000000-00000-00000-0000-0000-000-000-000-000-000-000,123039608
PKO,505,LAKELSE RIVER,PKO-15,420-000000-00000-00000-0000-0000-000-000-000-000-000-000,109000272
PKO,506,WHITE CREEK,PKO-15,420-332600-00000-00000-0000-0000-000-000-000-000-000-000,109001183
PKO,507,COLDWATER CREEK,PKO-15,420-623800-00000-00000-0000-0000-000-000-000-000-000-000,109002954
PKO,508,HERMAN CREEK,PKO-15,420-659800-00000-00000-0000-0000-000-000-000-000-000-000,109003276
PKO,511,SCHULBUCKHAND CREEK,PKO-15,420-783500-00000-00000-0000-0000-000-000-000-000-000-000,109005007
PKO,514,NORTH GRANITE CREEK,PKO-15,420-908000-00000-00000-0000-0000-000-000-000-000-000-000,109003106
PKO,521,KITSUMKALUM RIVER-LOWER,PKO-15,430-000000-00000-00000-0000-0000-000-000-000-000-000-000,87081519
PKO,522,SPRING CREEK,PKO-15,430-028800-00000-00000-0000-0000-000-000-000-000-000-000,87079310
PKO,523,DEEP CREEK,PKO-15,430-067600-00000-00000-0000-0000-000-000-000-000-000-000,87074546
PKO,526,STAR CREEK,PKO-15,430-301300-00000-00000-0000-0000-000-000-000-000-000-000,87054867
PKO,533,ZYMOETZ RIVER-LOWER,PKO-15,440-000000-00000-00000-0000-0000-000-000-000-000-000-000,245024871
PKO,537,KITSEGUECLA RIVER,PKO-16,450-000000-00000-00000-0000-0000-000-000-000-000-000-000,82069113
PKO,540,BULKLEY RIVER-LOWER,PKO-16,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,17011102
PKO,541,BULKLEY RIVER-UPPER,PKO-16,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,17011102
PKO,542,STATION CREEK,PKO-16,460-007300-00000-00000-0000-0000-000-000-000-000-000-000,17011371
PKO,543,SUSKWA RIVER,PKO-16,460-081700-00000-00000-0000-0000-000-000-000-000-000-000,17012494
PKO,545,PORPHYRY CREEK,PKO-16,460-125600-00000-00000-0000-0000-000-000-000-000-000-000,17018820
PKO,550,TOBOGGAN CREEK,PKO-16,460-242900-00000-00000-0000-0000-000-000-000-000-000-000,17035138
PKO,556,MORICE RIVER,PKO-16,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,139004724
PKO,560,GOSNELL CREEK,PKO-16,460-600600-50800-00500-0000-0000-000-000-000-000-000-000,139028196
PKO,561,NANIKA RIVER,PKO-16,460-600600-64400-00000-0000-0000-000-000-000-000-000-000,139040116
PKO,566,KISPIOX RIVER,PKO-16,470-000000-00000-00000-0000-0000-000-000-000-000-000-000,82055449
PKO,567,DATE CREEK,PKO-16,470-038200-00000-00000-0000-0000-000-000-000-000-000-000,82051187
PKO,568,HEVENOR CREEK,PKO-16,470-085600-00000-00000-0000-0000-000-000-000-000-000-000,82046609
PKO,569,MCCULLY CREEK,PKO-16,470-155700-00000-00000-0000-0000-000-000-000-000-000-000,82040500
PKO,570,MURDER CREEK,PKO-16,470-161000-00000-00000-0000-0000-000-000-000-000-000-000,82039762
PKO,571,CULLON CREEK,PKO-16,470-245700-00000-00000-0000-0000-000-000-000-000-000-000,82033779
PKO,572,IRONSIDE CREEK,PKO-16,470-335400-00000-00000-0000-0000-000-000-000-000-000-000,82032246
PKO,576,SKUNSNAT CREEK,PKO-16,470-434300-00000-00000-0000-0000-000-000-000-000-000-000,82026085
PKO,577,CLIFFORD CREEK,PKO-16,470-434800-00000-00000-0000-0000-000-000-000-000-000-000,82026159
PKO,579,SWEETIN RIVER,PKO-16,470-507200-00000-00000-0000-0000-000-000-000-000-000-000,82024946
PKO,581,NANGEESE RIVER,PKO-16,470-544600-00000-00000-0000-0000-000-000-000-000-000-000,82024493
PKO,595,NICHYESKWA CREEK,PKO-16,480-370100-00000-00000-0000-0000-000-000-000-000-000-000,5085721
PKO,596,BOUCHER CREEK,PKO-16,480-378200-00000-00000-0000-0000-000-000-000-000-000-000,5087031
PKO,597,TSEZAKWA CREEK,PKO-16,480-422000-00000-00000-0000-0000-000-000-000-000-000-000,4007003
PKO,599,NINE MILE CREEK,PKO-16,480-474600-00000-00000-0000-0000-000-000-000-000-000-000,4013366
PKO,601,MORRISON CREEK,PKO-16,480-598800-00000-00000-0000-0000-000-000-000-000-000-000,4016329
PKO,606,TACHEK CREEK,PKO-16,480-705800-00000-00000-0000-0000-000-000-000-000-000-000,4036021
PKO,621,BEAR RIVER,PKO-16,490-267900-00000-00000-0000-0000-000-000-000-000-000-000,194048446
PKO,630,KSI GINGOLX,PKO-17,500-002500-00000-00000-0000-0000-000-000-000-000-000-000,111070204
PKO,631,CHAMBERS CREEK,PKO-17,500-009000-00000-00000-0000-0000-000-000-000-000-000-000,111077435
PKO,632,FLEWIN CREEK,PKO-17,500-010700-00000-00000-0000-0000-000-000-000-000-000-000,111076194
PKO,633,WELDA CREEK,PKO-17,500-016300-00000-00000-0000-0000-000-000-000-000-000-000,111074895
PKO,634,KSGYUKWSA'A,PKO-17,500-018500-00000-00000-0000-0000-000-000-000-000-000-000,111074399
PKO,635,XNUKW,PKO-17,500-030000-00000-00000-0000-0000-000-000-000-000-000-000,111069841
PKO,638,DISKANGIEQ CREEK,PKO-17,500-080200-00000-00000-0000-0000-000-000-000-000-000-000,111068049
PKO,641,KSI MAT'IN,PKO-17,500-112000-00000-00000-0000-0000-000-000-000-000-000-000,111063876
PKO,642,KSEMAMAITH CREEK,PKO-17,500-114800-00000-00000-0000-0000-000-000-000-000-000-000,111062742
PKO,643,ANSEDAGAN CREEK,PKO-17,500-134700-00000-00000-0000-0000-000-000-000-000-000-000,111057520
PKO,646,WILYAYAANOOTH CREEK,PKO-17,500-139700-00000-00000-0000-0000-000-000-000-000-000-000,111052708
PKO,647,KSI TS'OOHL TS'AP,PKO-17,500-155400-00000-00000-0000-0000-000-000-000-000-000-000,111053629
PKO,648,KSI TS'OOHL TS'AP,PKO-17,500-155400-00000-00000-0000-0000-000-000-000-000-000-000,111053629
PKO,649,VETTER CREEK,PKO-17,500-185700-16700-00000-0000-0000-000-000-000-000-000-000,111049156
PKO,651,KSI SII AKS,PKO-17,500-185700-00000-00000-0000-0000-000-000-000-000-000-000,111046191
PKO,652,KSI SII AKS,PKO-17,500-185700-00000-00000-0000-0000-000-000-000-000-000-000,111046191
PKO,653,GINGIT CREEK,PKO-17,500-185700-00300-00000-0000-0000-000-000-000-000-000-000,111046174
PKO,654,GITZYON CREEK,PKO-17,500-185700-05200-00000-0000-0000-000-000-000-000-000-000,111048760
PKO,655,KSI SGASGINIST,PKO-17,500-201900-00000-00000-0000-0000-000-000-000-000-000-000,111038899
PKO,656,TCHITIN RIVER,PKO-18,500-271900-00000-00000-0000-0000-000-000-000-000-000-000,111018944
PKO,661,KSI HLGINX,PKO-17,510-000000-00000-00000-0000-0000-000-000-000-000-000-000,111072066
PKO,662,KINSKUCH RIVER,PKO-18,520-000000-00000-00000-0000-0000-000-000-000-000-000-000,80047263
PKO,663,CRANBERRY RIVER,PKO-18,530-000000-00000-00000-0000-0000-000-000-000-000-000-000,111012642
PKO,7990598,MEZIADIN RIVER,PKO-18,550-000000-00000-00000-0000-0000-000-000-000-000-000-000,80019612
PKO,7990611,WORAN CREEK,PKO-13,910-342400-00000-00000-0000-0000-000-000-000-000-000-000,149070368
PKO,7990614,KITLOPE RIVER,PKO-13,910-617600-00000-00000-0000-0000-000-000-000-000-000-000,83014333
PKO,917,WALKUM CREEK,PKO-8,910-038700-00000-00000-0000-0000-000-000-000-000-000-000,162139258
PKO,918,NEKITE RIVER,PKO-8,910-041700-00000-00000-0000-0000-000-000-000-000-000-000,162132931
PKO,921,BOSWELL CREEK,PKO-12,910-066600-00000-00000-0000-0000-000-000-000-000-000-000,162135817
PKO,928,DRANEY CREEK,PKO-8,910-107200-00000-00000-0000-0000-000-000-000-000-000-000,162131822
PKO,929,LOCKHART GORDON CREEK,PKO-8,910-107400-00000-00000-0000-0000-000-000-000-000-000-000,162131635
PKO,930,ALLARD CREEK,PKO-8,910-110700-00000-00000-0000-0000-000-000-000-000-000-000,162124605
PKO,931,JOHNSTON CREEK,PKO-12,910-118900-00000-00000-0000-0000-000-000-000-000-000-000,162118726
PKO,934,NICKNAQUEET RIVER,PKO-8,910-128500-00000-00000-0000-0000-000-000-000-000-000-000,162081481
PKO,935,WANNOCK RIVER,PKO-8,910-128800-00000-00000-0000-0000-000-000-000-000-000-000,162080164
PKO,937,AMBACK CREEK,PKO-8,910-128800-22600-00000-0000-0000-000-000-000-000-000-000,162077543
PKO,938,DALLERY CREEK,PKO-8,910-128800-23700-00000-0000-0000-000-000-000-000-000-000,162082680
PKO,939,ASHLULM CREEK,PKO-8,910-128800-39700-00000-0000-0000-000-000-000-000-000-000,162079248
PKO,942,GENESEE CREEK,PKO-8,910-128800-63100-00000-0000-0000-000-000-000-000-000-000,162085007
PKO,945,WASHWASH RIVER,PKO-8,910-128800-99500-03400-0000-0000-000-000-000-000-000-000,162037214
PKO,947,KILBELLA RIVER,PKO-8,910-130900-00000-00000-0000-0000-000-000-000-000-000-000,162071799
PKO,948,CHUCKWALLA RIVER,PKO-8,910-130900-04100-00000-0000-0000-000-000-000-000-000-000,162069950
PKO,949,CLYAK RIVER,PKO-8,910-141200-00000-00000-0000-0000-000-000-000-000-000-000,158044396
PKO,950,YOUNG RIVER,PKO-8,910-141200-09800-00000-0000-0000-000-000-000-000-000-000,158041445
PKO,951,NIEL CREEK,PKO-8,910-141200-09800-04300-0000-0000-000-000-000-000-000-000,158040674
PKO,952,MILTON RIVER,PKO-8,910-146000-00000-00000-0000-0000-000-000-000-000-000-000,158051613
PKO,953,MACNAIR CREEK,PKO-12,910-150900-00000-00000-0000-0000-000-000-000-000-000-000,158059155
PKO,955,BEAVER CREEK,PKO-12,910-168500-00000-00000-0000-0000-000-000-000-000-000-000,158076176
PKO,957,KOEYE RIVER,PKO-12,910-212200-00000-00000-0000-0000-000-000-000-000-000-000,158051884
PKO,959,NAMU RIVER,PKO-12,910-216500-00000-00000-0000-0000-000-000-000-000-000-000,158044798
PKO,960,NOOTUM RIVER,PKO-12,910-225900-00000-00000-0000-0000-000-000-000-000-000-000,158036949
